Company Name;Nome;Código CVM;CNPJ;Segmento;Tickers
LINEA AMARILLA BRASIL PARTICIPACOES S.A..;LINEA;905000;11395604000109;Não Classificados;N/A
LINHA AMARELA S.A. - LAMSA;AMARELA;909952;974211000125;Não Classificados;N/A
LINHARES GERACAO S/A;LINHARESSA;904888;10472905000118;Não Classificados;N/A
LINHAS DE TAUBATE TRANSMISSORA DE ENERGIA S.A.;TAUBATE;905075;14395590000103;Não Classificados;N/A
LINHAS DE TRANSMISSAO DE MONTES CLAROS S.A.;MONTESCLAROS;905067;11620646000198;Não Classificados;N/A
LINHAS DE XINGU TRANSMISSORA DE ENERGIA S.A.;XINGU;23671;10240186000100;Não Classificado;N/A
LINS AGROINDUSTRIAL S.A. ;LINS AGRO;900022;35637796000172;Não Classificados;N/A
LITEL PARTICIPACOES S.A.;LITEL;15091;743065000127;Minerais Metálicos;LTEL3B
LITELA PARTICIPAÇÕES S.A.;LITELA;24759;5495546000184;Minerais Metálicos;LTLA3B
LIVETECH DA BAHIA INDUSTRIA E COMERCIO S/A;WDC NETWORKS;25895;5917486000140;Programas e Serviços;LVTC3
LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO;LM TRANSPORT;24880;389481000179;Não Classificados;N/A
LOA ADMINISTRADORA E INCORPORADORA S/A;LOA ADM INC;917623;35851074000116;Não Classificados;N/A
LOC FROTAS LOCAÇÕES S.A.;LOCFROTAS;917523;37229373000149;Não Classificados;N/A
LOCALFRIO S.A. - ARMAZENS GERAIS FRIGORIFICOS;LOCALFRIO;904763;58317751000116;Não Classificados;N/A
LOCALIZA FLEET S.A.;LOCALFLEET;24813;2286479000108;Não Classificado;N/A
LOCALIZA RENT A CAR S.A.;LOCALIZA;19739;16670085000155;Aluguel de carros;RENT3
LOCAR GUINDASTES E TRANSPORTES INTERMODAIS S.A.;LOCAR;904748;43368422000127;Não Classificados;N/A
LOCON EMPREENDIMENTOS LTDA.;LOCON EMPR;916641;4845901000135;Não Classificados;N/A
LOG COMMERCIAL PROPERTIES;LOG COM PROP;23272;9041168000110;Exploração de Imóveis;LOGG3
LOG E PRINT DADOS VARIAVEIS   S.A;LOGEPRINT;905018;3113360000198;Não Classificados;N/A
LOG E PRINT GRAFICA E LOGISTICA S/A;LOGPRINT;905026;66079609000106;Não Classificados;N/A
LOG ENERGIA COMERCIALIZADORA S.A.;LOG ENERGIA;916395;15042149000100;Não Classificados;N/A
LOGBRAS SALVADOR EMPREENDIMENTOS IMOBILIARIOS S/A;LOGBRAS;909010;14251450000161;Não Classificados;N/A
LOG-IN LOGISTICA INTERMODAL S.A.;LOG-IN;20710;42278291000124;Transporte Hidroviário;LOGN3
LOGISTICA AMBIENTAL DE SAO PAULO S/A - LOGA;LOGA;904839;7032886000102;Não Classificados;N/A
LOJAS QUERO-QUERO S/A;QUERO-QUERO;25038;96418264021802;Produtos Diversos;LJQQ3, LJQQ9
LOJAS RENNER S.A.;LOJAS RENNER;8133;92754738000162;Tecidos. Vestuário e Calçados;LREN3
LOJAS RIACHUELO S / A;RIACHUELO;907147;33200056000149;Não Classificados;N/A
LONGFORD PARTICIPACOES E EMPREENDIMENTOS S.A.;LONGFORD;905034;14683352000101;Não Classificados;N/A
LORENZETTI SA INDUSTRIAS BRASILEIRAS ELETROMETALUR;LORENZETTI;900473;61413282000143;Não Classificados;N/A
LOTEAMENTO VILA DE TAMANDARE SPE LTDA;LOTEAMENTO;900466;27695476000140;Não Classificados;N/A
LPP I EMPREENDIMENTOS E PARTICIPACOES S.A.;LPP I EMPREE;912295;15019552000119;Não Classificados;N/A
LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;LOPES BRASIL;20370;8078847000109;Intermediação Imobiliária;LPSB3
LRC 247 PARTICIPACOES LTDA;LRC;900334;30407131000159;Não Classificados;N/A
LUCENA INFRAESTRUTURA LTDA.;LUCENA INFRA;900158;3992929000132;Não Classificados;N/A
LUCIO EMPREENDIMENTOS E PARTICIPACOES LTDA;LUCIO;900307;424129000127;Não Classificados;N/A
LUFT PARTICIPACOES S.A.;LUFTPART;905083;20182540000140;Não Classificados;N/A
LUIZ GONZAGA HOLDING S.A.;LUIZ GONZAGA;900211;40689889000180;Não Classificados;N/A
LUIZACRED S/A SOCIEDADE DE CREDITO FINANCIAMENTO E;LUIZACREDCFI;903682;2206577000180;Não Classificados;N/A
LUMINAE S.A.;LUMINAE S.A.;911800;9584001000286;Não Classificados;N/A
LUPATECH S.A.;LUPATECH;20060;89463822000112;Equipamentos e Serviços;LUPA3, LUPA11, LUPA12, LUPA13, LUPA14
LUZIANIA NIQUELANDIA TRANSMISSORA S.A;LUZIANIA;900543;14863121000171;Não Classificados;N/A
LWART SOLUÇÕES AMBIENTAIS S.A.;LWART;900194;46201083000188;Não Classificados;N/A
LWSA S.A.;LWSA;24910;2351877000152;Programas e Serviços;LWSA3
LYRIO V PARTICIPACOES S.A;LYRIO;900317;47155191000124;Não Classificados;N/A
M.CASSAB COMÉRCIO E INDÚSTRIA LTDA.;M.CASSAB COM;914184;49698723000103;Não Classificados;N/A
M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;M.DIASBRANCO;20338;7206816000115;Alimentos Diversos;MDIA3
M.INVEST PLANEJAMENTO E ADMINISTRACAO DE SHOPPING;MINVEST;905257;12294194000164;Não Classificados;N/A
M12 PARTICIPACOES EMPRESARIAIS S.A.;M12 PARTICIP;900395;39838596000139;Não Classificados;N/A
MADERO INDUSTRIA E COMERCIO S.A.;MADERO IND;26379;13783221000478;Não Classificados;N/A
MADRI ADMINISTRACAO INTERMEDIACAO E PARTICIPACAO S;MADRIPART;905182;17669798000161;Não Classificados;N/A
MAESTRO LOCADORA DE VEICULOS S.A.;MAESTROLOC;23612;8795211000170;Aluguel de carros;N/A
MAGAZINE LUIZA S.A.;MAGAZ LUIZA;22470;47960950000121;Eletrodomésticos;MGLU3
MAGNUM TIRES DISTRIBUIDORA DE PNEUS S/A;MAGNUMTIRESD;916270;19403406000143;Não Classificados;N/A
MAHLE-METAL LEVE S.A.;METAL LEVE;8575;60476884000187;Automóveis e Motocicletas;LEVE3
MAIA  E   BORBA S.A.;MAIAEBORBA;905117;1850114000193;Não Classificados;N/A
MAIOJAMA EMPREENDIMENTOS IMOBILIARIOS S.A.;MAIOJAMAEMPR;915918;87346821000162;Não Classificados;N/A
MAIRIPORA INCORPORADORA LTDA.;MAIRIPORA;900051;17922338000101;Não Classificados;N/A
MAIS SHOPPING NITEROI EMPREENDIMENTOS E PARTICIPAC;MAISSHOPPING;905778;9396915000132;Não Classificados;N/A
MAISATIVO INTERMEDIACAO DE ATIVOS LTDA.;MAISATIVO;900342;3836739000126;Não Classificados;N/A
MAKRO ATACADISTA S/A;MAKROATACADI;909960;47427653000115;Não Classificados;N/A
MANAUS AMBIENTAL S.A.;MANAUSAMBIEN;905349;3264927000127;Não Classificados;N/A
MANAUS TRANSMISSORA DE ENERGIA S.A.;MANAUS TRANS;26719;9584854000137;Energia Elétrica;N/A
MANDIC S/A;MANDIC;905398;4700392000152;Não Classificados;N/A
MANGELS INDUSTRIAL S.A.;MANGELS INDL;8397;61065298000102;Artefatos de Ferro e Aço;MGEL3, MGEL4
MANTIQUEIRA TRANSMISSORA DE ENERGIA S.A.;MANTIQUEIRA;905414;24176892000144;Não Classificados;N/A
MANUFAT. PRODUTOS ALIMENTACAO ANIMAL PREMIX LTDA;MANUF PREMIX;911479;50411321000157;Não Classificados;N/A
MANUFATURA DE BRINQUEDOS ESTRELA S.A.;ESTRELA;8427;61082004000150;Brinquedos e Jogos;ESTR3, ESTR4
MAQUINA DE VENDAS BRASIL PARTICIPAÇÕES S.A.;MAQBRASIL;909978;18634167000170;Não Classificados;N/A
MARACANA ENERGETICA S/A;MARACANA S.A.;912246;8032643000129;Não Classificados;N/A
MARACANAU GERADORA DE ENERGIA S.A.;MARACANAU;905455;9047261000131;Não Classificados;N/A
MARANGATU HOLDING S.A;MARANGATU;900053;44493502000177;Não Classificados;N/A
MARAPÉ HOLDING E PARTICIPAÇÕES S.A. ;MARAPE HOLD;900017;49437481000196;Não Classificados;N/A
MARCOPOLO S.A.;MARCOPOLO;8451;88611835000129;Material Rodoviário;POMO3, POMO4
MARECHAL RONDON TRANSMISSORA DE ENERGIA S.A.;MARECHALRON;905471;19389560000108;Não Classificados;N/A
MARFIM EMPREENDIMENTOS IMOBILIARIOS S/A;MARFIM EMP;912386;9597890000135;Não Classificados;N/A
MARFRIG GLOBAL FOODS S.A.;MARFRIG;20788;3853896000140;Carnes e Derivados;MRFG3
MARGEM COMPANHIA DE MINERACAO S.A. ;MARGEM COMP;900497;6635659000109;Não Classificados;N/A
MARILAN ALIMENTOS S.A.;MARILAN;900275;52034139000150;Não Classificados;N/A
MARISA LOJAS S.A.;LOJAS MARISA;22055;61189288000189;Tecidos. Vestuário e Calçados;AMAR3, AMAR11
MARISOL VESTUARIO S.A;MARISOL;905638;2045487000154;Não Classificados;N/A
MARITUBA TRANSMISSÃO DE ENERGIA S.A.;MARITUBATRA;917506;31096307000161;Não Classificados;N/A
MARKA DO BRASIL EMPREENDIMENTOS E PARTICIPAÇÕES LT;MARKA BRASIL;900164;13134486000100;Não Classificados;N/A
MARLIM AZUL ENERGIA S.A.;MARLIM AZUL;900250;29884534000100;Não Classificados;N/A
MARLIN NAVEGACAO SA;MARLIN;905281;20854869000100;Não Classificados;N/A
MARTINS COMERCIO E SERVICOS DE DISTRIBUICAO S.A.;MARTINSDIST;905166;43214055000107;Não Classificados;N/A
MASTER SISTEMAS AUTOMOTIVOS LTDA.;MASTER AUTOM;900442;90852914000173;Não Classificados;N/A
MATA DE SANTA GENEBRA TRANSMISSAO S.A.;STAGENEBRA;905513;19699063000106;Não Classificados;N/A
MATA VELHA ENERGETICA S.A.;MATAVELHA;905596;11083857000139;Não Classificados;N/A
MATEUS SUPERMERCADOS  S.A.;MATEUS;905570;3995515001309;Não Classificados;N/A
MATRINCHA TRANSMISSORA DE ENERGIA TP NORTE S/A;MATRINCHA;908616;15286382000139;Não Classificados;N/A
MATRIX COMERCIALIZADORA DE ENERGIA ELÉTRICA S.A;MATRIX ENERG;900136;17858631000149;Não Classificados;N/A
MAXXIMA ENERGIA LTDA;MAXXIMA ENER;900015;8321315000142;Não Classificados;N/A
MB EXPANSAO S.A.;MBEXPANSAO;905133;21314705000153;Não Classificados;N/A
MBS BEM ESTAR HOLDING LTDA.;MBS BEM;900394;45188899000156;Não Classificados;N/A
MC BRAZIL F&B PARTICIPAÇÕES S.A.;MC BRAZIL F;917529;42587182000199;Não Classificados;N/A
MC BRAZIL GALILEO PARTICIPAÇÕES S.A.;MCBRAZILGALI;917401;42654267000142;Não Classificados;N/A
MDL REALTY INCORPORADORA  S.A.;MDLREALTY;905174;8560999000135;Não Classificados;N/A
MEDRAL ENGENHARIA LTDA;MEDRAL ENGEN;911354;47611306000148;Não Classificados;N/A
MÉLIUZ S.A.;MELIUZ;25232;14110585000107;Programas e Serviços;CASH3
MELNICK DESENVOLVIMENTO IMOBILIÁRIO S.A.;MELNICK;25119;12181987000177;Incorporações;MELK3
MENTAL HEALTH PARTICIPACOES S.A.;MENTAL HEALT;916773;42126994000137;Não Classificados;N/A
MERAMA HOLDING BRAZIL LTDA.;MERAMA;900392;41156866000173;Não Classificados;N/A
MERCANTIL FINANCEIRA S.A.  CRED. FINANC. E INVEST;MERC FINANC;8540;33040601000187;Soc. Crédito e Financiamento;MERC3, MERC4
MERCANTTI EMPREENDIMENTOS IMOBILIARIOS SPE S.A.;MERCANTII;905463;6026238000172;Não Classificados;N/A
MERCATO EXPRESS HOLDING DE PARTICIPACAO LTDA.;MERCATO EXPR;912683;22749835000181;Não Classificados;N/A
MERCEDEZ BENZ LEASING DO BRASIL ARRENDAMENTO MERCA;MERCEDESBENZ;900597;162760000103;Não Classificados;N/A
METALFRIO SOLUTIONS S.A.;METALFRIO;20613;4821041000108;Máq. e Equip. Industriais;FRIO3
METALURGICA GERDAU S.A.;GERDAU MET;8656;92690783000109;Siderurgia;GOAU3, GOAU4
METALURGICA RIOSULENSE S.A.;RIOSULENSE;13439;85778074000106;Material Rodoviário;RSUL3, RSUL4
METISA METALURGICA TIMBOENSE S.A.;METISA;8753;86375425000109;Máq. e Equip. Construção e Agrícolas;MTSA3, MTSA4
METROBARRA  S.A.;METROBARRA;905554;17339410000164;Não Classificados;N/A
MEZ 1 ENERGIA LTDA.;MEZ 1 ENERGI;915066;33950678000194;Não Classificados;N/A
MEZ 3 ENERGIA S.A.;MEZ3ENERGIAS;917351;31231893000100;Não Classificados;N/A
MEZ 4 ENERGIA S.A.;MEZ 4 ENERG;916919;31231479000109;Não Classificados;N/A
MEZ 5 ENERGIA S.A.;MEZ5ENERGIAS;915843;40215231000137;Não Classificados;N/A
MEZ 6 Energia Ltda.;MEZ6ENERGIAL;915520;40215276000101;Não Classificados;N/A
MEZ T1 TRANSMISSORA E PARTICIPAÇÕES S.A.;MEZT1TRANSMI;915868;42579834000143;Não Classificados;N/A
MG3 INFRAESTRUTURA E PARTICIPACOES LTDA;MG3 INFRAEST;911172;27600441000180;Não Classificados;N/A
MILANO COMERCIO VAREJISTA DE ALIMENTOS S.A..;MILANOCOMERC;905265;11950487000190;Não Classificados;N/A
MILANO ENERGIA PARTICIPACOES E INVESTIMENTOS S/A;MILANO;905273;7692986000157;Não Classificados;N/A
MILLS LOCAÇÃO. SERVIÇOS E LOGÍSTICA S.A;MILLS;22012;27093558000115;Máq. e Equip. Industriais;MILS3
MILO INVESTIMENTOS SA;MILOINVEST;905190;11459904000104;Não Classificados;N/A
MINAS ARENA - GESTAO DE INSTALACOES ESPORTIVAS S.A;MINASARENA;905331;13012956000155;Não Classificados;N/A
MINASMAQUINAS S.A.;MINASMAQUINA;8818;17161241000115;Material de Transporte;MMAQ3, MMAQ4
MINERACAO CARAIBA S.A.;MCARAIBA;905158;42509257000113;Não Classificados;N/A
MINERAÇÃO MORRO DO IPÊ S.A;MINERAÇÃO MO;917505;22902554000117;Não Classificados;N/A
MINERVA S.A.;MINERVA;20931;67620377000114;Carnes e Derivados;BEEF3
MINORGAN INDÚSTRIA E COMÉRCIO DE FERTILIZANTES S.A;MINORGAN;910331;2599378000189;Não Classificados;N/A
MINUM GENCO GERADORA S.A;MINUM GENCO;900286;53043876000181;Não Classificados;N/A
MINUPAR PARTICIPACOES S.A.;MINUPAR;13765;90076886000140;Carnes e Derivados;MNPR3
MIRANTE ENERGÉTICA S.A.;MIRANTENERGE;917286;23541412000134;Não Classificados;N/A
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;MITRE REALTY;24902;7882930000165;Incorporações;MTRE3
MMS PARTICIPACOES S/A;MMSPARTICIPA;905307;8542030000131;Não Classificados;N/A
MMX SUDESTE  MINERACAO S.A.;MMXSUDESTE;905323;8830308000176;Não Classificados;N/A
MNLT S.A.;MNLT S.A.;26611;12592831000189;Não Classificado;N/A
MOB PARTICIPACOES S.A.;MOBPARTICIP;910471;7100988000100;Não Classificados;N/A
MOB SERVIÇOS DE TELECOMUNICAÇÕES S.A.;MOB SERVIÇOS;915405;7870094000107;Não Classificados;N/A
MOBLY S.A.;MOBLY;25461;31553627000101;Móveis;MBLY3, MBLY12
MODAL PARTICIPACOES LTDA;MODAL PARTIC;911867;681295000109;Não Classificados;N/A
MONTE FORTE HOLDING PARTICIPAÇÕES S.A.;MONTE FORTE;900128;50248234000120;Não Classificados;N/A
MONTE PASCOAL HOLDING S.A.;MONTEPASCOAL;917455;44103111000107;Não Classificados;N/A
MONTE RODOVIAS HOLDING E PARTICIPAÇÕES SOCIETÁRIAS;MONTE RODOVI;914127;37702340000174;Não Classificados;N/A
MONTE RODOVIAS NORDESTE I HOLDING PARTICIPACOES S.;MONTE R NORD;900371;35109618000179;Não Classificados;N/A
MONTEIRO ARANHA S.A.;MONT ARANHA;8893;33102476000192;Holdings Diversificadas;MOAR3
MONTREAL EMPREENDIMENTOS IMOBILIARIOS S.A.;MONTREAL;905430;10815804000100;Não Classificados;N/A
MORI ENERGIA HOLDING S/A;MORI ENERGIA;911982;29183782000123;Não Classificados;N/A
MOROCO PARTICIPACOES E COMERCIO  S.A.;MOROCO;905497;66635780000154;Não Classificados;N/A
MORRINHOS ENERGIAS RENOVAVEIS S/A;MORRINHOS;905448;17613286000183;Não Classificados;N/A
MORUMBI DO BRASIL PROJETOS  IMOBILIARIOS  S/A;MORUMBI BR;912881;8588838000150;Não Classificados;N/A
MOTRICE SOLUCOES EM ENERGIA S.A;MOTRICE;900293;19979490000148;Não Classificados;N/A
MOTTU I SA;MOTTU I S.A.;26344;41335131000107;Não Classificados;N/A
MOURA DUBEUX ENGENHARIA S/A;MOURA DUBEUX;21067;12049631000184;Incorporações;MDNE3
MOVIDA GESTAO E TERCEIRIZACAO DE FROTAS S/A;MOVIDAGEST;904672;14117559000100;Não Classificados;N/A
MOVIDA LOCACAO DE VEICULOS S.A.;MOVIDALOC;25828;7976147000160;Aluguel de carros;N/A
MOVIDA PARTICIPACOES SA;MOVIDA;23825;21314559000166;Aluguel de carros;MOVI3
MPD INVESTIMENTOS IMOBILIARIOS LTDA;MPD INV IMOB;912014;12284455000165;Não Classificados;N/A
MPM CORPÓREOS S.A.;ESPACOLASER;25445;26659061000159;Produtos Diversos;ESPA3
MRL ENGENHARIA E EMPREENDIMENTOS S.A.;MRLENGENHARI;905489;2578564000131;Não Classificados;N/A
MRS LOGISTICA S.A.;MRS LOGIST;17949;1417222000177;Transporte Ferroviário;MRSA3B, MRSA5B, MRSA6B, MRSA-DEB72
MRV ENGENHARIA E PARTICIPACOES S.A.;MRV;20915;8343492000120;Incorporações;MRVE3
MS PARTICIPACOES SOCIETARIAS S.A;MSPARTICIPAC;905521;10288617000108;Não Classificados;N/A
MSB SUBHOLDING S.A.;MSB SUBHOLDI;900336;54805076000113;Não Classificados;N/A
MTEL TECNOLOGIA SA;MTELTECSA;905547;71738132000163;Não Classificados;N/A
MUDAR SPE MASTER EMPREENDIMENTOS IMOBILIARIOS S/A;MUDARSPESA;905604;12356050000195;Não Classificados;N/A
MULTIHEMO SERVICOS MEDICOS S/A;MULTIHEMO;916411;3559174000187;Não Classificados;N/A
MULTILOG BRASIL S.A.;ELOG;903104;60526977000179;Não Classificados;N/A
MULTILOG S.A.;MULTILOG;905299;78614229000103;Não Classificados;N/A
MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;MULTIPLAN;20982;7816890000153;Exploração de Imóveis;MULT3
MULTIPLAN PARTICIPACOES S.A.;MULTIPLAN;900441;29401298000123;Não Classificados;N/A
MULTITERMINAIS S.A.;MULTITERMINA;905588;6174617000100;Não Classificados;N/A
MUNDIAL S.A. - PRODUTOS DE CONSUMO;MUNDIAL;5312;88610191000154;Acessórios;MNDL3
MUSTANG 25 PARTICIPAÇÕES LTDA;MUSTANG 25;917626;20755790000122;Não Classificados;N/A
MUTUAL CRÉDITO SOLAR I COMPANHIA SECURITIZADORA;MUTUALCRÉDI;917500;46642596000124;Não Classificados;N/A
MV PARTICIPACOES S.A.;MVPARTICIPAC;905620;28029249000149;Não Classificados;N/A
N. ZEPPONE S.A.;NZEPPONESA;915975;674246000149;Não Classificados;N/A
N.O.L.S.P.E. EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;N.O.L.S.P.E.;913087;34999386000109;Não Classificados;N/A
NAMPONT HOLDINGS S.A.;NAMPONT;905745;21804983000199;Não Classificados;N/A
NASCENTES DO XINGU PARTICIPACOES E ADMINISTRACAO S;XINGUPART;905646;16575828000108;Não Classificados;N/A
NATIXIS BRASIL S/A BANCO MULTIPLO;NATIXISBM;905653;9274232000102;Não Classificados;N/A
NATURA &CO HOLDING S.A.;GRUPO NATURA;24783;32785497000197;Produtos de Uso Pessoal;NTCO3
NATURA COSMETICOS S.A.;NATURA;19550;71673990000177;Produtos de Uso Pessoal;N/A
NATURAL ONE S/A;NATURALONE;905794;8192116000181;Não Classificados;N/A
NAVA SOFTWARE LTDA.;NAVA SOFTW;917646;5969344000127;Não Classificados;N/A
NAVI ENERGIAS SUSTENTAVEIS S.A.;NAVIENERGIA;917538;44173962000118;Não Classificados;N/A
NC ENERGIA S.A.;NCENERGIA;905679;4023261000188;Não Classificados;N/A
NECTA GÁS NATURAL S.A.;NECTA;900165;3024705000137;Não Classificados;N/A
NEERANS EMPREENDIMENTOS E PARTICIPACOES S/A;NEERANS;905711;11646705000105;Não Classificados;N/A
NEGRESCO S/A CREDITO  FINANCIAMENTO E INVESTIMENTO;NEGRESCOCFI;905737;4379829000106;Não Classificados;N/A
NEO RODAS S.A.;NEO RODAS;900247;14591542000190;Não Classificados;N/A
NEOENERGIA ATIBAIA TRANSMISSAO DE ENERGIA S.A.;NEO ATIBAIA;900319;27848099000132;Não Classificados;N/A
NEOENERGIA BIGUAÇU TRANSMISSÃO DE ENERGIA S.A.;NEO BIGUACU;900321;27853497000147;Não Classificados;N/A
Neoenergia Distribuicao Brasilia S.A;NEOENERGIADI;901686;7522669000192;Não Classificados;N/A
NEOENERGIA ITABAPOANA TRANSMISSAO DE ENERGIA S/A;NEOENERGIA I;912873;28439049000164;Não Classificados;N/A
NEOENERGIA MORRO DO CHAPÉU TRANSMISSÃO E ENERGIA S;NEO MORRO;900448;28438834000100;Não Classificados;N/A
NEOENERGIA S.A.;NEOENERGIA;15539;1083200000118;Energia Elétrica;NEOE3
NEOENERGIA VALE DO ITAJAÍ TRANSMISSÃO DE ENERGIA;NEOENERGIA;917490;28443452000167;Não Classificados;N/A
NEOGRID PARTICIPACOES S.A.;NEOGRID;25399;10139870000108;Programas e Serviços;NGRD3
NEXA RECURSOS MINERAIS S.A.;NEXA RH;900212;42416651000107;Não Classificados;N/A
NEXPE PARTICIPAÇÕES S.A;NEXPE;21180;8613550000198;Intermediação Imobiliária;NEXP3
NG20 EMPREENDIMENTOS IMOBILIARIOS S/A;NG20 EMPREEN;912097;19829219000126;Não Classificados;N/A
NIBS PARTICIPAÇÕES S.A. ;NIBS;900083;35539362000130;Não Classificados;N/A
NICNET TELECOM LTDA. ;NICNET;900170;26521036000104;Não Classificados;N/A
NK 108 EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;NK 108;917579;40917385000170;Não Classificados;N/A
NORDON INDUSTRIAS METALURGICAS S.A.;NORDON MET;9083;60884319000159;Máq. e Equip. Industriais;NORD3
NORSA REFRIGERANTES S.A.;NORSAREFRISA;911149;7196033000106;Não Classificados;N/A
NORSK SOLAR BRASIL 2 S.A;NORSK SOLAR;900105;48497735000107;Não Classificados;N/A
NORTE ASSET MANAGEMENT GESTÃO DE RECURSOS S.A.;NORTE ASSET;914564;36633625000138;Não Classificados;N/A
NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.;NORTEBR;24988;9625321000156;Energia Elétrica;N/A
NORTE ENERGIA S/A;NORTEENERGIA;25097;12300288000107;Energia Elétrica;N/A
NORTE SANEAMENTO S.A.;NORTE S.A.NEAM;900444;42806062000135;Não Classificados;N/A
NORTEC QUÍMICA S.A.;NORTCQUIMICA;22985;29950060000157;Medicamentos e Outros Produtos;NRTQ3
NOTRE DAME INTERMEDICA SAUDE S/A;NOTREDAME;905695;44649812000138;Não Classificados;N/A
NOVA INFRAESTRUTURA GASODUTOS PARTICIPAÇÕES S.A.;NOVA INFRAES;914440;21375343000100;Não Classificados;N/A
NOVA MOBI PERNAMBUCO - SPE S.A.;NOVA MOBI;900406;44467456000131;Não Classificados;N/A
NOVA PONTOCOM COMERCIO ELETRONICO SA;PONTOCOM;905877;9358108000125;Não Classificados;N/A
NOVA TRANSPORTADORA DO SUDESTE S/A - NTS   ;NOVANTS;24708;4992714000184;Equipamentos e Serviços;N/A
NOVA VENTO FORMOSO ENERGIAS RENOVAVEIS S.A.;VENTOFORMOSO;905851;12774042000169;Não Classificados;N/A
NOVA VENTOS DE TIANGUA ENERGIAS RENOVAVEIS  S.A;NVTIANGUA;905893;12773911000130;Não Classificados;N/A
NOVA VENTOS DE TIANGUA NORTE ENERGIAS RENOVAVEIS S;TIANGUANORTE;905901;12773953000171;Não Classificados;N/A
NOVA VENTOS DO MORRO DO CHAPEU ENERGIAS RENOVAVEIS;CHAPEUENERGI;905869;12774017000185;Não Classificados;N/A
NOVA VENTOS DO PARAZINHO ENERGIAS RENOVAVEIS S.A;NOVAVENTOS;905885;12773991000124;Não Classificados;N/A
NOVO BANCO CONTINENTAL S.A. BANCO MULTIPLO;NBCBM;905661;74828799000145;Não Classificados;N/A
NOVO CARACOL E TAINHAS S.A.;NOVO CARACOL;917649;48255552000177;Não Classificados;N/A
NOVONOR S.A. EM RECUPERACAO JUDICIAL;ODEBSA;906073;5144757000172;Não Classificados;N/A
NOVOS PARQUES URBANOS S.A.;NOVOSPARQUE;917544;46574244000189;Não Classificados;N/A
NS2.COM INTERNET S/A;NS2;905760;9339936000116;Não Classificados;N/A
NSP INVESTIMENTOS S.A. - EM RECUPERACAO JUDICIAL;OSPINVEST;906289;22606673000122;Não Classificados;N/A
NU FINANCEIRA SA SOCIEDADE DE CRED FINANC E INVEST;NUBANK;911008;30680829000143;Não Classificados;N/A
NÚCLEO DE ONCOLOGIA DA BAHIA S.A.;NUCLEO BH;900253;41980319000108;Não Classificados;N/A
NUFARM INDUSTRIA QUIMICA E FARMACEUTICA S.A.;NUFARM;905729;7467822000126;Não Classificados;N/A
NUTRIPLANT INDUSTRIA E COMERCIO S.A.;NUTRIPLANT;21334;51128999000190;Fertilizantes e Defensivos;NUTR3
NUVINI S.A.;NUVINI S.A.;914481;35632719000120;Não Classificados;N/A
O.A.M.S.P.E. EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;O.A.M.S.P.E.;914879;40336996000125;Não Classificados;N/A
OAK HOLDING S.A.;OAK HOLDING;900518;37863454000104;Não Classificados;N/A
OAS S/A - EM RECUPERACAO JUDICIAL;OAS;905919;14811848000105;Não Classificados;N/A
OCEAN HOUSES INCORPORACAO IMOBILIARIA S/A;OCEAN;906016;19278461000159;Não Classificados;N/A
OCEANAIR LINHAS AEREAS S.A;OCEANAIR;906008;2575829000148;Não Classificados;N/A
OCEANIC ATRATIVOS TURISTICOS S.A ;OCEANIC ATRA;900440;31071677000144;Não Classificados;N/A
OCEÂNICA ENGENHARIA E CONSULTORIA S.A.;OCEANICA S.A.;26956;29980141000108;Equipamentos e Serviços;N/A
OCEANPACT SERVICOS MARITIMOS S.A.;OCEANPACT;25534;9114805000130;Equipamentos e Serviços;OPCT3
OCRIM S.A. PRODUTOS ALIMENTÍCIOS;OCRIMSAPRODU;916171;61065199000120;Não Classificados;N/A
OCYAN S.A.;OCYAN S.A.;917618;8091102000171;Não Classificados;N/A
ODATA BRASIL SA;ODATA;917653;28165685000145;Não Classificados;N/A
ODEBRECHT AMBIENTAL - MACAE S.A.;ODEBRECHTMAC;915934;17002138000122;Não Classificados;N/A
ODEBRECHT AMBIENTAL S.A.;ODEBRECHTAMB;906024;9437097000179;Não Classificados;N/A
ODEBRECHT ENERGIA S.A.;ODEBENER;906081;13079757000164;Não Classificados;N/A
ODEBRECHT PARTICIPACOES E INVESTIMENTOS S.A.;ODEBPARTINV;906214;7668258000100;Não Classificados;N/A
ODEBRECHT SERVICOS E PARTICIPACOES S/A;ODEBRECHTPAR;906057;10904193000169;Não Classificados;N/A
ODEBRECHT TRANSPORT PARTICIPACOES S.A.;ODEBRECHTTRA;906065;10143462000111;Não Classificados;N/A
ODEBRECHT TRANSPORT S.A.;ODEBRETRANS;906149;12251483000186;Não Classificados;N/A
ODONTOCOMPANY FRANCHISING S.A;ODONTOCOMPA;917509;12817681000164;Não Classificados;N/A
